Status;Bestellnummer;Name;Notiz;Produzent;Herkunft;Einheit;Nettopreis;MwSt;Pfand;Gebindegröße;Leer1;Leer2;Kategorie
;20407;Gerstengraupen ganz (Rollgerste, Kochgerste), 25kg;25kg, 1.98 €/Einheit;kbA;DE/AT;1kg;1.92;7;;25;;;Getreide
;20501;Gerstenflocken, 25kg;25kg, 1.44 €/Einheit;kbA;DE;1kg;1.4;7;;25;;;Getreide
;20338;Gerstenmalzpulver, 25kg;25kg, 7.04 €/Einheit;kbA;NL;1kg;6.83;7;;25;;;Getreide
;20529;Paniermehl Vollkorn(Weizenvollkornmehl), 25kg;25kg, 3.12 €/Einheit;kbA;NL;1kg;3.03;7;;25;;;Getreide
;20434;Mais, 25kg;25kg, 2.03 €/Einheit;kbA;NL;1kg;1.97;7;;25;;;Getreide
;20415;Popcornmais, 25kg;25kg, 2.26 €/Einheit;kbA;IT;1kg;2.19;7;;25;;;Getreide
;20312;Maisstärke weiß glutenfrei, 25kg;25kg, 2.32 €/Einheit;kbA;AT;1kg;2.25;7;;25;;;Getreide
;20550;Maisgrieß (Polenta), 25kg;25kg, 1.97 €/Einheit;kbA;AT;1kg;1.91;7;;25;;;Getreide
;20603;Einkorn, 25kg;25kg, 2.99 €/Einheit;kbA;DE;1kg;2.9;7;;25;;;Getreide
;20602;Emmer, 25kg;25kg, 2.95 €/Einheit;kbA;DE;1kg;2.86;7;;25;;;Getreide
;40562;Hirse geschält, 5kg;5kg, 3.39 €/Einheit;kbA;PL;250g;0.82;7;;20;;;Getreide
;20420;Hirse geschält  Europa, 25kg;25kg, 2.68 €/Einheit;kbA;UA;1kg;2.6;7;;25;;;Getreide
;20413;Hirse geschält, 25kg;25kg, 2.34 €/Einheit;kba;CN;1kg;2.27;7;;25;;;Getreide
;20569;Braunhirse, 25kg;25kg, 2.63 €/Einheit;kbA;AT;1kg;2.55;7;;25;;;Getreide
;20431;Hirsegrütze grob Europa, 25kg;25kg, 1.53 €/Einheit;kbA;PL;1kg;1.48;7;;25;;;Getreide
;20506;Hirseflocken, 25kg;25kg, 3.16 €/Einheit;kbA;UA;1kg;3.07;7;;25;;;Getreide
;20510;Hirsevollkornmehl, 25kg;25kg, 2.27 €/Einheit;kbA;AT;1kg;2.2;7;;25;;;Getreide
;20418;Hafer geschält, 25kg;25kg, 2.64 €/Einheit;kbA;DE;1kg;2.56;7;;25;;;Getreide
;20411;Nackthafer Demeter, 25kg;25kg, 2.83 €/Einheit;kbdA*;DE;1kg;2.75;7;;25;;;Getreide
;20503;Haferflocken fein, 25kg;25kg, 1.79 €/Einheit;kbA;SE;1kg;1.74;7;;25;;;Getreide
;20505;Haferflocken grob, 25kg;25kg, 1.79 €/Einheit;kbA;DE/LV;1kg;1.74;7;;25;;;Getreide
;20574;Hartweizengrieß hell, 25kg;25kg, 2.42 €/Einheit;kbA;IT;1kg;2.35;7;;25;;;Getreide
;40419;Quinoa weiss, 5kg;5kg, 6.39 €/Einheit;kbA;BO;250g;1.55;7;;20;;;Getreide
;20417;Quinoa weiss, 25kg;25kg, 4.54 €/Einheit;kbA;PE/BO/ES;1kg;4.4;7;;25;;;Getreide
;23261;Quinoa rot, 25kg;25kg, 4.65 €/Einheit;kbA;PE/BO;1kg;4.51;7;;25;;;Getreide
;23262;Quinoa schwarz, 25kg;25kg, 4.86 €/Einheit;kbA;PE/BO;1kg;4.71;7;;25;;;Getreide
;21384;Quinoa Tricolore, 12,5kg;12,5kg, 5.14 €/Einheit;kbA;DE;500g;2.49;7;;25;;;Getreide
;40800;Basmatireis weiß, 5kg;5kg, 3.59 €/Einheit;kbA;PK/IN;250g;0.87;7;;20;;;Getreide
;20554;Basmatireis weiß, 25kg;25kg, 2.85 €/Einheit;kbA;PK/IN;1kg;2.76;7;;25;;;Getreide
;20553;Basmatireis Vollkorn, 25kg;25kg, 2.74 €/Einheit;kbA;PK/IN;1kg;2.66;7;;25;;;Getreide
;20426;Duftreis weiß, 25kg;25kg, 3.12 €/Einheit;kbA;IT;1kg;3.03;7;;25;;;Getreide
;20562;Langkornreis schwarz, 25kg;25kg, 5.14 €/Einheit;kbA;IT;1kg;4.99;7;;25;;;Getreide
;20648;Risottoreis weiß Italien, 25kg;25kg, 3.56 €/Einheit;kbA;IT;1kg;3.45;7;;25;;;Getreide
;20567;Jasminreis weiß, 25kg;25kg, 3.16 €/Einheit;kbA;TH;1kg;3.07;7;;25;;;Getreide
;20568;Jasminreis Vollkorn, 25kg;25kg, 3.16 €/Einheit;kbA;TH;1kg;3.07;7;;25;;;Getreide
;20422;Langkornreis weiß, 25kg;25kg, 2.10 €/Einheit;kbA;PK/IN;1kg;2.04;7;;25;;;Getreide
;20421;Langkornreis Vollkorn, 25kg;25kg, 2.06 €/Einheit;kbA;PK/IN;1kg;2;7;;25;;;Getreide
;20427;Langkornreis weiß Parboiled, 25kg;25kg, 2.74 €/Einheit;kbA;PK/IN;1kg;2.66;7;;25;;;Getreide
;20445;Reismischung  (Lang,Rot,Schwarz,Wild), 12,5kg;12,5kg, 3.87 €/Einheit;kbA;DE;500g;1.88;7;;25;;;Getreide
;20446;Reis rot, 25kg;25kg, 3.16 €/Einheit;kbA;TH;1kg;3.07;7;;25;;;Getreide
;42664;Rundkornreis weiß (Milchreis), 5kg;5kg, 3.44 €/Einheit;kbA;IT;250g;0.83;7;;20;;;Getreide
;20424;Rundkornreis weiß (Milchreis), 25kg;25kg, 2.74 €/Einheit;kbA;IT;1kg;2.66;7;;25;;;Getreide
;20423;Rundkornreis Vollkorn, 25kg;25kg, 2.42 €/Einheit;kbA;IT;1kg;2.35;7;;25;;;Getreide
;20436;Wildreis, 25kg;25kg, 22.30 €/Einheit;kbA;USA;1kg;21.63;7;;25;;;Getreide
;20530;Reisflocken, 20kg;20kg, 3.48 €/Einheit;kbA;IT;1kg;3.38;7;;20;;;Getreide
;20539;Reismehl Vollkorn glutenfrei, 25kg;25kg, 2.85 €/Einheit;kbA;DE;1kg;2.76;7;;25;;;Getreide
;21138;Reiscrispies ungesüßt, 20kg;20kg, 4.97 €/Einheit;kbA;DE;1kg;4.82;7;;20;;;Getreide
;20430;Roggen, 25kg;25kg, 1.19 €/Einheit;kbA;DE;1kg;1.15;7;;25;;;Getreide
;20507;Roggenflocken, 25kg;25kg, 1.04 €/Einheit;kbA;DE;1kg;1.01;7;;25;;;Getreide
;20515;Roggenvollkornmehl, 25kg;25kg, 1.22 €/Einheit;kbA;DE;1kg;1.18;7;;25;;;Getreide
;20585;Roggenmehl Type 1150, 25kg;25kg, 1.26 €/Einheit;kbA;DE;1kg;1.22;7;;25;;;Getreide
;20618;Teffmehl, 25kg;25kg, 6.45 €/Einheit;kbA;NL;1kg;6.26;7;;25;;;Getreide
;20511;Vier-Flocken-Mischung, 25kg;25kg, 2.10 €/Einheit;kbA;DE;1kg;2.04;7;;25;;;Getreide
;20432;Weizen, 25kg;25kg, 1.68 €/Einheit;kbA;DE;1kg;1.63;7;;25;;;Getreide
;20448;KAMUT® Khorasan Weizen, 25kg;25kg, 3.87 €/Einheit;kbA;CA;1kg;3.75;7;;25;;;Getreide
;20541;Weizenspeisekleie, 25kg;25kg, 1.74 €/Einheit;kbA;DE;1kg;1.69;7;;25;;;Getreide
;20336;Weizenstärke, 25kg;25kg, 1.93 €/Einheit;kbA;CZ;1kg;1.87;7;;25;;;Getreide
;40547;Weizengluten Europa, 5kg;5kg, 9.09 €/Einheit;kbA;CN;250g;2.2;7;;20;;;Getreide
;23352;Buchweizenmehl glutenfrei, 25kg;25kg, 2.93 €/Einheit;kbA;CN;1kg;2.84;7;;25;;;Getreide
;26012;Weizengluten Europa, 25kg;25kg, 8.37 €/Einheit;kbA;AT;1kg;8.12;7;;25;;;Getreide
;20509;Weizenflocken, 25kg;25kg, 1.29 €/Einheit;kbA;AU;1kg;1.25;7;;25;;;Getreide
;20504;Weizenmehl Type 1050, 25kg;25kg, 0.98 €/Einheit;kbA;DE;1kg;0.95;7;;25;;;Getreide
;20525;Weizenmehl Type 550, 25kg;25kg, 1.04 €/Einheit;kbA;DE;1kg;1.01;7;;25;;;Getreide
;20508;Weizenvollkornmehl, 25kg;25kg, 1.00 €/Einheit;kbA;DE;1kg;0.97;7;;25;;;Getreide
;20502;Dinkelflocken, 25kg;25kg, 2.70 €/Einheit;kbA;DE;1kg;2.62;7;;25;;;Getreide
;20409;Grünkern Demeter, 25kg;25kg, 4.86 €/Einheit;kbdA*;DE;1kg;4.71;7;;25;;;Getreide
;20607;Hirse geschält Demeter, 25kg;25kg, 5.18 €/Einheit;kbdA*;CZ/AT;1kg;5.02;7;;25;;;Getreide
;20429;Roggen Demeter, 25kg;25kg, 1.44 €/Einheit;kbdA*;DE;1kg;1.4;7;;25;;;Getreide
;20433;Weizen Demeter, 25kg;25kg, 1.73 €/Einheit;kbdA*;DE;1kg;1.68;7;;25;;;Getreide
;23495;Weizenmehl Type 405 Demeter, 25kg;25kg, 1.46 €/Einheit;kbdA*;DE;1kg;1.42;7;;25;;;Getreide
;20647;Weizenmehl Type 550 Bioland, 25kg;25kg, 1.20 €/Einheit;kbA;DE;1kg;1.16;7;;25;;;Getreide
;21260;Quinoa gepufft, 15kg;15kg, 10.49 €/Einheit;kbA;DE;1kg;10.18;7;;15;;;Getreide
;40401;Amaranth, 6/500g;6/500g, 2.79 €/Einheit;kbA;IN;500g;2.71;7;;6;;;Getreide
;40403;Buchweizen, 6/500g;6/500g, 2.69 €/Einheit;kbA;CN;500g;2.61;7;;6;;;Getreide
;40521;Buchweizenmehl, 6/1000g;6/1000g, 3.69 €/Einheit;kbA;CN;1000g;3.58;7;;6;;;Getreide
;40534;Bulgur grob, 6/500g;6/500g, 2.09 €/Einheit;kbA;TR;500g;2.03;7;;6;;;Getreide
;40538;Couscous Vollkorn, 6/500g;6/500g, 2.39 €/Einheit;kbA;IT;500g;2.32;7;;6;;;Getreide
;40406;Dinkel, 6/500g;6/500g, 2.39 €/Einheit;kbA;DE;500g;2.32;7;;6;;;Getreide
;40535;Dinkelvollkornmehl Bauck, 8/1000g;8/1000g, 3.86 €/Einheit;kbA;DE;1000g;3.74;7;;8;;;Getreide
;40414;Hirse, 6/500g;6/500g, 2.34 €/Einheit;kbA;UA/PL;500g;2.27;7;;6;;;Getreide
;40504;Haferflocken fein, 6/500g;6/500g, 1.99 €/Einheit;kbA;SE;500g;1.93;7;;6;;;Getreide
;40516;Haferflocken fein, 6/1000g;6/1000g, 2.89 €/Einheit;kbA;SE;1000g;2.8;7;;6;;;Getreide
;40506;Haferflocken grob, 6/500g;6/500g, 1.99 €/Einheit;kbA;SE;500g;1.93;7;;6;;;Getreide
;40517;Haferflocken grob, 6/1000g;6/1000g, 2.89 €/Einheit;kbA;SE;1000g;2.8;7;;6;;;Getreide
;40324;Maisstärke weiß, 6/1000g;6/1000g, 3.69 €/Einheit;kbA;AT;1000g;3.58;7;;6;;;Getreide
;40455;Quinoa weiss, 6/500g;6/500g, 3.29 €/Einheit;kbA;PE/BO;500g;3.19;7;;6;;;Getreide
;48013;Quinoa rot, 6/500g;6/500g, 3.39 €/Einheit;kbA;PE/BO;500g;3.29;7;;6;;;Getreide
;48055;Quinoa schwarz, 6/500g;6/500g, 3.49 €/Einheit;kbA;PE/BO;500g;3.39;7;;6;;;Getreide
;40123;Quinoa Tricolore, 6/250g;6/250g, 1.89 €/Einheit;kbA;DE;250g;1.83;7;;6;;;Getreide
;40451;Basmatireis weiß, 6/500g;6/500g, 2.49 €/Einheit;kbA;PK/IN;500g;2.42;7;;6;;;Getreide
;40442;Basmatireis Vollkorn, 6/500g;6/500g, 2.39 €/Einheit;kbA;PK/IN;500g;2.32;7;;6;;;Getreide
;40427;Duftreis weiß, 6/500g;6/500g, 2.59 €/Einheit;kbA;IT;500g;2.51;7;;6;;;Getreide
;40470;Langkornreis schwarz, 6/500g;6/500g, 3.59 €/Einheit;kbA;IT;500g;3.48;7;;6;;;Getreide
;40474;Risottoreis weiß, 6/500g;6/500g, 2.79 €/Einheit;kbA;IT;500g;2.71;7;;6;;;Getreide
;40459;Jasminreis weiss, 6/500g;6/500g, 2.59 €/Einheit;kbA;TH;500g;2.51;7;;6;;;Getreide
;40460;Jasminreis Vollkorn, 6/500g;6/500g, 2.59 €/Einheit;kbA;TH;500g;2.51;7;;6;;;Getreide
;40421;Langkornreis weiß, 6/500g;6/500g, 2.09 €/Einheit;kbA;PK/IN;500g;2.03;7;;6;;;Getreide
;40444;Langkornreis Vollkorn, 6/500g;6/500g, 2.09 €/Einheit;kbA;PK/IN;500g;2.03;7;;6;;;Getreide
;40465;Langkornreis weiß parboiled, 6/500g;6/500g, 2.39 €/Einheit;kbA;PK/IN;500g;2.32;7;;6;;;Getreide
;40417;Reismischung Lang/Rot/Wild/Schw., 6/500g;6/500g, 2.99 €/Einheit;kbA;DE;500g;2.9;7;;6;;;Getreide
;40425;Rundkornreis weiß (Milchreis), 6/500g;6/500g, 2.39 €/Einheit;kbA;IT;500g;2.32;7;;6;;;Getreide
;40445;Rundkornreis Vollkorn, 6/500g;6/500g, 2.29 €/Einheit;kbA;IT;500g;2.22;7;;6;;;Getreide
;40447;Weizen, 6/500g;6/500g, 1.84 €/Einheit;kbA;DE;500g;1.78;7;;6;;;Getreide
;40529;Weizenmehl Type 1050 Bauck, 8/1000g;8/1000g, 1.85 €/Einheit;kbA;DE;1000g;1.79;7;;8;;;Getreide
;40528;Weizenmehl Type 550 Bauck, 8/1000g;8/1000g, 1.85 €/Einheit;kbA;DE;1000g;1.79;7;;8;;;Getreide
;40501;Dinkelflocken, 6/500g;6/500g, 1.15 €/Einheit;kbA;DE;500g;1.12;7;;6;;;Getreide
;48058;Quinoaflocken, 6/250g;6/250g, 2.29 €/Einheit;kbA;DE;250g;2.22;7;;6;;;Getreide
;41260;Quinoa gepufft, 6/100g;6/100g, 1.69 €/Einheit;kbA;DE;100g;1.64;7;;6;;;Getreide
;21181;Cornflakes Schoko, 10kg;10kg, 8.68 €/Einheit;kbA;DE;500g;4.21;7;;20;;;Müsli & Co
;21132;Cornflakes Vollkorn, 10kg;10kg, 4.05 €/Einheit;kbA;DE;500g;1.96;7;;20;;;Müsli & Co
;21103;Cornflakes hellgelb, 15kg;15kg, 4.01 €/Einheit;kbA;DE;1kg;3.89;7;;15;;;Müsli & Co
;21118;Crunchy Basis (Hafer, Reis), 20kg;20kg, 4.68 €/Einheit;kbA;DE;1kg;4.54;7;;20;;;Müsli & Co
;21121;Crunchy Schoko pur (Hafer, Dinkel), 20kg;20kg, 5.44 €/Einheit;kbA;DE;1kg;5.28;7;;20;;;Müsli & Co
;22831;Crunchy Frucht, 25kg;25kg, 4.74 €/Einheit;kbA;DE;1kg;4.6;7;;25;;;Müsli & Co
;21102;Granola Honig & Sesam (Hafer), 25kg;25kg, 5.94 €/Einheit;kbA;DE;1kg;5.76;7;;25;;;Müsli & Co
